"BibNumber","MinutesStartAfterNine","FinishMinutes"
15837,84.32,250.02
15838,84.28,206.57
15839,84.05,239.86
15840,85.05,212.07
15841,84.62,235.82
15842,100.03,234.44
15843,84.38,210.82
15844,84.23,221.23
15846,84.4,238.02
15847,86.63,219.12
15849,84.02,232.46
15850,86.73,236.12
15851,85.3,207.92
15853,84.27,218.74
15854,84.88,216.01
15855,85.08,225.75
15856,84.17,NA
15857,84.28,218.59
15859,85.45,214.28
15861,84.02,212.26
15862,84.27,219.5
15863,85.92,232.32
15864,84.37,250.46
15866,84.63,249.66
15867,84.93,NA
15868,84.78,217.25
15869,84.02,215.46
15870,84.48,234.96
15871,84.18,228.66
15872,84.08,216.99
15873,84.52,214.25
15874,84.53,214.16
15875,84.47,235.5
15876,83.22,218.95
15877,84.75,222.14
15878,84.6,NA
15879,85,217.62
15880,84.55,220.7
15882,86.27,231.86
15883,84.57,223.59
15884,84.22,218.36
15885,84.83,209.76
15886,87.58,NA
15887,84.1,205.77
15888,86.27,213.45
15889,88.18,207.68
15890,84.5,217.4
15891,84.5,241.07
15892,85.67,237.76
15893,85.98,NA
15894,84.78,244.77
15895,84.6,223.75
15896,84.3,217.2
15898,84.1,242.53
15899,83.9,204
15900,84.48,223.91
15901,86.77,NA
15902,86.52,220.13
15903,84.98,245.28
15905,84.97,233.28
15906,84.63,220.63
15908,85.32,226.32
15909,84.53,212.9
15910,100.82,230.13
15911,84.4,NA
15912,83.42,218.38
15913,84.48,249.55
15914,85.72,214.5
15915,84.87,218.06
15916,84.47,NA
15917,84.02,226.34
15918,84.95,227.5
15919,84.27,218.99
15920,84.62,247.01
15921,84.22,235.9
15922,84.65,214.49
15923,84.37,227.97
15924,84.65,NA
15925,84.47,239.6
15926,84.53,241.89
15927,84.25,209.18
15928,85.57,225.17
15930,84.2,NA
15931,84.5,252.42
15932,84.2,235.69
15934,84.45,238.69
15935,85.57,214.53
15936,84.62,NA
15937,84.73,NA
15938,84.97,221.94
15939,84.6,226.3
15940,83.37,239.52
15941,84.03,223.7
15942,104.28,NA
15943,84.27,230.28
15944,84.73,215
15946,84.78,238.85
15947,84.07,218.92
15948,84.15,239.79
15949,99.98,212.25
15950,84.48,217.42
15951,84.27,222.39
15952,84.6,241.15
15953,85.12,231.8
15954,84.3,227.45
15955,88.95,221.44
15956,84.25,212.31
15958,100,218.73
15959,84.45,229.01
15960,84.78,213.34
15961,84.77,223.82
15962,85,221.55
15963,86.15,209.02
15964,84.5,228.71
15967,85.13,230.42
15968,84.95,207.55
15969,85.03,217.85
15970,84.62,234.54
15971,84.65,216.03
15974,84.25,227.32
15975,84.67,208.52
15976,100.87,241.55
15978,84.08,237.56
15979,84.17,220.57
15980,84.62,256.14
15981,64.07,NA
15983,84.52,224.49
15987,84.72,235.99
15988,105.38,242.48
15989,83.9,215.58
15990,83.03,242.73
15991,83.05,242.72
15992,83.03,242.72
16002,85.25,NA
16003,84.77,212.59
16004,85.27,220.05
16005,106.23,223.7
16006,83.47,214.91
16007,85.23,230.34
16008,85.75,250.25
16009,84.92,219.76
16010,85.45,214
16011,86.08,217.77
16013,86.42,248.51
16014,85.17,213.17
16016,85.35,225.02
16017,85.23,225.96
16018,100.45,216.51
16020,84.95,233.73
16024,84.9,260.45
16025,85.08,214.39
16027,85.4,232.56
16028,84.97,215.18
16029,85.58,222.65
16030,85.47,225.08
16031,86.05,242.49
16032,85.5,225.41
16033,85.47,260.59
16035,84.75,206.49
16037,85.73,222.59
16038,84.83,262.69
16039,85.05,219.39
16040,84.93,210.41
16041,101.12,228.17
16042,85.5,210.52
16043,85.37,219.02
16044,84.82,233.66
16046,86.05,241.73
16047,86.67,235.82
16048,85.9,225.46
16049,85.17,226.58
16050,84.48,248.11
16051,84.78,223.45
16052,84.63,222.91
16053,84.83,227.75
16054,85.42,217.12
16056,100.85,220.67
16057,84.65,214.15
16058,85.5,246.43
16059,85.18,238.22
16060,102.53,NA
16061,85.27,222.71
16062,85.15,224.61
16064,86.67,225.39
16065,85.33,218.4
16066,84.98,228.5
16068,84.98,214.93
16069,84.75,215.51
16070,85.58,215.03
16071,85.35,228.87
16073,85.05,215.3
16074,85.12,NA
16076,85.43,244.69
16077,84.87,259.61
16078,85.12,223.03
16079,85.23,218.02
16080,84.95,214.77
16081,85.23,219.39
16083,85.52,215
16084,84.35,236.65
16087,85.23,211.19
16088,84.27,NA
16089,84.67,210.21
16090,85.2,233.08
16091,85.55,253.6
16092,85.82,233.88
16094,85.08,221.42
16095,86.08,239.05
16096,106.6,228.97
16097,84.85,213.51
16098,85.05,233.78
16099,85.37,219.48
16101,85.07,220.55
16102,84.9,222.67
16104,85.65,214.68
16105,85.28,205.1
16108,84.77,209.74
16109,85.33,231.84
16110,86.18,232.98
16111,84.73,217.17
16113,84.63,234.61
16114,85.02,211.71
16115,100.68,236.24
16116,84.97,224.99
16117,85.15,261.75
16118,85.17,239.31
16119,85.97,215.32
16120,84.77,228.75
16121,85.47,229.71
16122,85.15,254.32
16124,84.98,228.34
16126,66.1,227.91
16127,87.42,240.31
16128,84.93,229.53
16129,86.15,214.19
16130,84.6,224.17
16131,85,229.24
16133,84.83,216.65
16134,85.13,231.07
16135,86,230.61
16136,85.32,219.91
16138,84.77,239.25
16139,84.93,223.03
16140,85.13,233.12
16141,85.68,242.16
16142,85.42,232.44
16143,84.85,232.52
16144,85.93,228.92
16146,84.95,230.51
16147,84.7,205.34
16148,88.97,231.59
16149,85.13,262.19
16150,85.92,256.29
16151,84.9,218.51
16152,85.05,255.47
16153,85.42,225.59
16154,85.63,218.83
16156,86.15,227.86
16157,85.65,238.11
16158,85.35,235.89
16159,85.58,225.8
16161,84.97,NA
16162,85.12,226.91
16163,82.37,210.15
16164,85.4,237.5
16165,86.22,226.51
16166,100.78,224.53
16167,85.97,213.23
16168,85.15,256.44
16169,85.5,215.91
16170,85.58,247.77
16171,84.53,213.14
16172,85.18,252.79
16173,85.63,204.15
16174,85.33,250.6
16175,85.52,224.09
16176,84.98,233.61
16177,85.12,NA
16178,85.33,219.45
16179,86.98,257.42
16181,86.75,232.81
16182,85.42,212.64
16183,84.48,254.17
16184,85.22,232.72
16185,85.17,222.56
16186,85.18,229.18
16187,86.52,241.12
16188,84.83,216.47
16189,85.07,211.2
16190,85.5,236.37
16191,85.03,210.99
16194,86.67,NA
16195,105.67,234.11
16197,85.37,235.23
16198,86.45,245.11
16199,86.52,233.1
16200,85.2,219.92
16201,85.22,226.8
16202,84.83,238.68
16204,85.1,225.16
16205,84.67,254.62
16206,85.2,239.61
16208,85.03,214.31
16210,84.77,259.45
16211,84.88,237.5
16212,85.02,216.35
16213,86.33,217.43
16214,85.2,248.39
16215,85.62,229.53
16216,86.02,220.94
16217,85.6,234.98
16218,85.37,253.73
16219,85.5,222.81
16220,85.03,240.39
16222,85.37,216.98
16223,84.92,216.27
16224,85.05,224.36
16225,85.22,229.75
16226,100.65,NA
16227,85.65,209.44
16228,85.23,223.72
16230,86.03,256.15
16231,84.35,219.96
16232,81.35,225.54
16233,88.22,226.13
16235,85.17,218.84
16236,100.48,229.89
16237,85.3,215.31
16238,86.02,234.89
16239,85.52,229.32
16240,85.32,218.8
16241,85.47,214.48
16242,102.13,NA
16243,84.98,NA
16244,85.45,227.98
16245,85.83,NA
16246,100.93,241.56
16247,85.7,230.95
16248,85.52,236.66
16249,84.8,215.55
16250,85.3,NA
16251,87.27,215.87
16252,85.38,220.21
16255,84.78,249.13
16256,87.15,224.57
16257,85.22,207.49
16258,84.67,230.09
16259,84.93,217.5
16260,85.23,222.07
16262,85.28,223.94
16264,85.05,219.57
16265,85.67,226.88
16266,84.8,242.3
16267,88.97,233.8
16268,84.78,226.25
16270,85.33,210.26
16271,100.47,230.28
16272,84.72,220.76
16273,85.35,211.23
16274,85.45,228.57
16275,85.03,220.7
16276,84.98,218.91
16277,85.27,228.96
16278,85.13,232.96
16280,85.2,257.77
16281,86.03,220.76
16282,85.42,259.48
16283,84.92,215.03
16285,86.68,233.53
16287,85.42,220.5
16288,85.07,230.45
16289,85.55,240.25
16290,84.85,246.36
16291,84.93,225.58
16292,85.1,225.15
16293,85.07,215.97
16294,85.15,231.86
16295,84.98,225.79
16296,85.13,219.07
16297,84.52,212.97
16298,84.88,224.51
16299,85.83,219.7
16300,108.48,NA
16303,84.73,238.53
16304,86,224.13
16306,85.27,220.32
16307,84.7,218.43
16308,85.47,217.33
16309,84.6,219.06
16311,84.77,225.38
16312,84.98,218.91
16313,85,218.89
16314,84.93,227.44
16315,84.47,264.59
16316,85.6,240.5
16317,84.92,214.43
16318,100.75,247.83
16320,85.53,218.92
16321,84.67,212.96
16322,84.98,229.15
16323,84.78,226.6
16324,85.33,220.42
16325,85.67,244.8
16326,84.88,215.51
16327,86.07,219.15
16328,102.23,238.43
16329,84.35,239.15
16330,85.32,242.79
16331,100.03,235.47
16332,85.37,221.58
16333,84.88,219.11
16334,84.83,232.55
16335,85.13,246.6
16336,84.97,213.62
16337,84.72,228.75
16339,85.33,250.12
16340,88.92,NA
16341,102.12,226.72
16342,105.92,215.91
16343,84.97,223.98
16344,84.37,240.19
16345,85.65,215.92
16346,86.32,244.03
16347,85.98,228.12
16348,85.55,227.23
16349,85.15,211.09
16350,85.13,254.22
16351,85.38,231.97
16352,107.73,234.02
16353,85.45,234.67
16355,84.93,213.31
16357,86.02,211.09
16358,85.58,210.49
16359,85.08,236.77
16360,85.42,213.81
16361,101.2,238.95
16362,86.8,224.97
16363,84.6,214.53
16364,84.42,236.82
16365,84.92,222.27
16366,85.03,228.24
16367,85.23,242.21
16368,87.12,235.79
16369,85.02,219.92
16371,85.32,218.32
16372,85.43,239.05
16374,85.08,221.47
16375,99.98,227.33
16377,100.5,224.84
16378,86.28,237.67
16379,85.38,220.57
16380,86.78,232
16381,84.85,220.85
16382,85.1,233.72
16383,85.9,216.61
16384,84.72,228.02
16385,85.07,231.14
16386,85.23,236.04
16389,85.5,245.21
16391,85.67,234.56
16394,86.55,238.16
16395,86.03,217.39
16396,85.92,231.58
16397,84.8,214
16398,85.28,215.91
16399,85.43,218.34
16400,84.55,252.87
16401,85.7,217.65
16402,85.3,218.91
16403,85.22,256.37
16404,85.43,215.65
16405,86.12,211.04
16406,84.9,229.06
16407,85.32,222.83
16408,86.17,228.34
16409,105.92,NA
16410,85.15,251.74
16411,85.6,252.69
16413,84.87,238.59
16414,85.42,219.15
16415,86.18,215.43
16418,84.98,220.56
16419,85.07,225.8
16420,84.67,226.11
16421,86.07,215.6
16422,85.7,NA
16423,84.65,214.02
16424,86.03,229.27
16425,85.88,224.3
16426,85.43,206.84
16427,85.6,239.27
16428,85.45,241.54
16429,85.12,218.29
16430,86.27,219.58
16431,85.38,219.51
16432,85.67,216.72
16433,99.98,220.1
16434,81.62,227.48
16435,84.85,239.37
16436,86.05,236.86
16437,84.9,218.17
16439,84.92,220.87
16441,85.22,219.7
16442,86.47,217.88
16443,85.08,230.13
16445,85.32,227.37
16446,85.48,228.99
16448,85.22,233.04
16449,84.97,226.88
16450,85.4,233.48
16451,84.4,NA
16452,86,NA
16453,85,223.97
16455,84.97,219.87
16456,86.73,242.88
16457,85.37,230.98
16458,84.62,226.87
16459,85.47,223.69
16460,85.28,215.83
16463,85.53,216.76
16464,85.1,NA
16465,84.45,203.47
16466,86.17,225.75
16467,86,263.77
16468,84.95,239.94
16469,85.57,216.1
16470,84.72,207.46
16471,85.52,218.02
16472,85.3,226.9
16473,84.98,214.9
16474,85.2,213.34
16475,85.05,NA
16476,100.53,247.17
16477,84.92,217.15
16478,85.27,219.66
16479,85.12,266.12
16480,84.85,218.02
16481,83.87,226.91
16483,84.27,227.95
16484,85.8,240.87
16486,85.65,235.23
16487,84.82,236.53
16488,84.7,221.81
16489,85.25,233.68
16490,84.82,239.93
16491,85.57,221.23
16492,85.53,228.7
16493,85.5,229.31
16494,85.52,239.65
16495,84.8,224.21
16496,100.4,203.14
16497,85,255.25
16498,85.03,233.16
16500,85.1,218.98
16501,85.15,232.25
16502,85.57,238.06
16503,84.7,202.88
16504,85.53,212.41
16505,85.22,241.58
16506,84.75,238.03
16507,85.37,216.07
16508,85.02,222.8
16509,85.7,237.45
16510,86.07,227.83
16511,85.18,263.66
16512,84.77,219.33
16513,99.98,235.15
16514,85.92,218.43
16515,85.58,252.96
16516,85.03,224.74
16517,85.05,202.29
16519,85.05,245.25
16521,86.18,232.16
16522,84.9,225.02
16523,81.33,211.08
16524,85.35,226.78
16525,85.12,224.4
16526,84.65,212.31
16527,85.02,218.25
16528,85.65,216.66
16529,85.22,234.09
16530,85.5,214.73
16531,86.13,223.26
16532,85.15,229.17
16533,85.3,225.47
16534,84.62,228.46
16535,85.38,214.74
16536,85.18,209.66
16537,85.32,223.29
16538,85.15,228.55
16539,85.1,236.04
16540,85.82,230.01
16541,84.78,200.71
16543,85.45,234.05
16544,85.55,232.5
16546,85.22,229.28
16547,84.67,241.72
16548,84.48,231.71
16549,106.23,233.15
16550,87.03,247.42
16551,100.47,NA
16552,84.98,217.61
16553,85.42,235.3
16554,85.05,239.31
16555,85.02,225.06
16556,84.78,219.15
16558,111.4,NA
16559,86.43,232.86
16560,84.93,239.92
16561,85.32,225.58
16563,100.78,227.27
16566,84.78,230.52
16568,85.18,222.97
16571,85.28,222.92
16572,85.23,232.23
16573,85.55,236.69
16574,84.97,233.01
16575,84.8,247.07
16576,85.12,250.62
16577,85.75,238.35
16578,100.13,223.78
16579,85.08,212.25
16580,100.48,NA
16581,84.88,222.16
16582,84.83,231.19
16583,86.03,231.64
16584,86.07,224.52
16585,84.95,222.38
16587,86.37,206.9
16589,85.22,246.77
16591,84.38,221.57
16592,84.7,NA
16593,85.33,216.13
16594,86.4,247.86
16595,106.22,233.15
16596,84.83,220.05
16597,84.83,214.6
16598,85.32,250.32
16599,85.27,210.99
16600,84.82,241.78
16601,85.53,233.78
16603,84.95,237.71
16604,84.8,239.34
16605,85.18,238.47
16606,84.93,243.06
16607,85.43,222.31
16609,85.17,236.4
16610,86.38,215.98
16611,85.42,215.73
16612,84.75,213.51
16613,85.45,235.71
16614,85.27,213.7
16615,85.68,227.47
16616,84.83,229.14
16618,84.85,211.68
16619,85.07,231.17
16620,85.9,228.45
16622,85.38,225.18
16623,84.6,202.94
16624,85,224.49
16625,84.92,248.03
16626,86.12,227.75
16627,84.6,202.95
16628,86.6,217.89
16630,84.67,260.91
16631,86.6,244.59
16632,106.28,229.58
16633,84.67,228.4
16634,85.6,233.23
16635,85.73,220.8
16636,85.62,211.58
16637,84.78,216.16
16638,85.32,224.91
16639,84.53,215.52
16640,85.22,253.9
16641,85.47,227.26
16642,85.92,234.99
16644,85.4,228.96
16645,85.95,223.07
16646,85.32,225.61
16647,84.75,236.98
16648,100.53,NA
16649,84.77,232.26
16650,85.38,219.09
16651,108.58,227.9
16652,85.3,242.29
16655,107.95,227.32
16656,85.48,250.13
16657,85.23,231.38
16658,86.23,212.29
16659,84.73,242.03
16660,85.7,244.84
16661,86.03,236.48
16662,85.17,228.19
16663,85.63,216.09
16665,85,228.85
16666,89.38,231.04
16667,86.4,215.12
16668,85.08,224.01
16669,85.25,251.17
16670,107.35,NA
16671,85.27,240.6
16672,85.48,241.59
16674,85.03,215.5
16675,84.8,201.76
16676,85.42,222.5
16677,84.95,231.01
16678,85.77,237.17
16679,85.7,227.88
16680,84.85,225.98
16681,85.48,219.15
16682,84.95,218.43
16683,85.5,237.77
16687,84.67,217.5
16689,85.23,219.69
16690,85.15,251.95
16691,85.13,243.96
16692,86.48,222.72
16693,85.45,231.95
16694,85.1,233.08
16695,85.43,235.78
16696,85.65,218.59
16697,86.6,NA
16698,84.85,229.2
16700,86.77,219.93
16701,84.72,210
16702,85.18,233.39
16703,105.87,NA
16704,85.63,237.57
16705,85.27,234.23
16706,86.55,228.36
16707,84.92,236.27
16708,105.97,235.49
16709,85.32,223.79
16710,66.6,228.12
16711,101.12,241.36
16712,85.2,NA
16714,85.32,251.29
16715,86.02,217.55
16716,85.13,225.62
16717,86.45,224.46
16718,86.15,237.23
16719,85.12,221.91
16720,85.1,218.05
16721,85.98,226.07
16722,85.38,228.07
16723,85.02,232.96
16724,85.13,209.01
16725,101.35,226.27
16726,84.9,229.02
16727,84.93,225.34
16728,85.03,224.25
16731,85.35,256.98
16732,85.35,233.99
16733,85.92,235.46
16734,84.9,226.54
16736,84.92,233.45
16738,86.53,227.82
16739,85.15,214.49
16740,84.82,225.9
16741,86.35,237.25
16742,85.55,227.65
16744,85.15,223.6
16745,85.3,221.84
16746,85.18,223.22
16747,86.38,225.49
16748,84.67,252.48
16750,84.98,223.72
16751,83.83,218.56
16752,85.1,252.25
16753,85.28,241.97
16754,85.23,224.1
16755,86.62,NA
16756,84.8,234.32
16757,85.07,218.46
16758,85.2,219.47
16760,85.13,221.13
16761,85.68,237.71
16762,85.68,232.46
16763,85.25,217.46
16764,85.28,231.2
16765,85.52,240.29
16766,85.3,216.15
16767,85.5,220.57
16769,86.37,218.91
16770,84.42,232.44
16771,84.98,215.15
16772,84.92,237.03
16773,85.67,237.62
16774,86.47,NA
16775,85.12,247
16776,86.4,238.82
16777,85.33,242.76
16778,85.9,218.58
16779,85.62,209.2
16780,84.87,221.6
16782,85.07,224.22
16785,84.77,217.2
16786,85,235.44
16787,84.82,210.86
16788,85.57,226.14
16789,86.08,225.77
16790,85.4,240.46
16791,85.63,223.58
16792,85.43,239.28
16793,85.4,237.86
16794,85.97,222.52
16795,85.7,228.33
16796,85.38,218.49
16797,85.2,NA
16798,85.35,NA
16799,85.02,225.28
16800,85.7,223.01
16801,84.82,233.94
16802,86.42,223.52
16803,84.95,239.94
16804,85.62,NA
16805,101.53,243.6
16807,85.58,233.51
16808,85.25,212.82
16809,85.3,235.21
16811,84.87,213.84
16812,85.28,242.54
16813,85.4,233.52
16814,85.3,214.65
16815,84.82,237.35
16816,84.83,250.43
16818,86.12,224.63
16819,84.68,232.86
16820,85.38,213.31
16821,85.45,234.01
16824,85.35,219.24
16825,85.52,243.15
16826,84.8,234.23
16827,85.68,NA
16828,84.73,240.67
16829,85.4,NA
16830,99.98,NA
16831,84.53,239.6
16832,85.52,224.41
16833,85.63,216.15
16834,101.23,229.07
16835,84.98,218.19
16836,84.73,249.88
16838,85.43,233.72
16839,85.08,237.1
16840,84.92,216.23
16841,87.1,216.16
16842,84.8,212.94
16844,85.52,226.39
16845,85.15,252.5
16846,85.43,214.73
16848,86.53,216.74
16849,85.55,217.96
16850,86.42,226.33
16851,84.53,NA
16852,85.85,233.89
16853,85.4,217.69
16854,85.52,220.02
16855,85.03,218.05
16856,85.45,250.71
16857,86.63,243.24
16858,86.87,239.11
16860,85.2,211.53
16861,86.43,220.39
16862,85.18,NA
16866,84.48,221.99
16867,84.85,215.01
16868,84.48,231.07
16869,85.03,228.87
16870,85.88,237.79
16871,85.53,232.87
16872,85.38,219.56
16873,85.07,243
16874,84.82,228.18
16876,101.02,212.39
16877,85.32,232.78
16878,85.3,221.06
16879,84.92,219.06
16880,86.57,222.47
16881,85.47,244.73
16882,85.47,219.48
16884,85.05,214.31
16885,85.13,232.68
16886,85.1,NA
16887,84.53,240.16
16888,84.82,221.03
16891,85.38,220.42
16892,85.43,NA
16894,85.13,225.09
16895,80.82,226.5
16896,85.07,234.83
16897,85.28,222.91
16898,85.08,216.92
16899,85.27,251.89
16900,85.22,252.12
16901,85.52,222.84
16902,84.92,223.59
16903,106.03,238.1
16904,85.48,224.48
16905,85.28,236.44
16906,86.65,261.81
16908,85.03,226.03
16909,85.33,236.92
16910,84.98,224.02
16911,85.03,226.74
16912,85.1,242.33
16914,85.28,238.59
16915,85.45,219.92
16916,85.5,214.94
16918,85.68,246.05
16919,84.12,203.43
16920,85.15,224.19
16921,84.95,224.77
16922,85.48,213.87
16923,87.87,256.99
16924,85.63,239.87
16925,84.52,212.41
16926,85.07,213.86
16927,86.27,221.69
16928,84.77,263.85
16929,85.48,217.14
16930,85.58,222.59
16931,85.33,258.59
16932,85.78,220.41
16933,85.35,215.45
16934,84.63,223.98
16935,86.43,219.79
16936,85.2,242.24
16937,85.12,231.89
16938,110.52,NA
16939,85.3,231.87
16940,85.25,NA
16941,85.13,234.81
16942,85.67,213.63
16943,85.58,221.41
16944,85.02,222.61
16945,85.45,214.69
16948,86.7,236.8
16949,85.85,NA
16950,90.55,239.06
16952,85.07,218.28
16953,86.07,258.04
16955,100.57,234.26
16957,85.02,226.78
16958,86.08,206.32
16959,85.18,216.09
16960,85.53,251.55
16961,84.8,261.94
16962,105.12,NA
16963,85.3,226.1
16964,85.17,220.13
16965,86.77,241.66
16966,85.1,217.39
16967,83.08,220.84
16968,84.95,NA
16969,85.55,223.42
16970,84.53,218.62
16971,85.02,243.49
16972,85.17,243.73
16973,85.5,221.92
16974,84.73,213.84
16975,85.17,217.05
16976,85.53,232.83
16977,101,NA
16978,85.27,211.58
16979,85.97,230.62
16980,84.87,225.5
16982,86.45,242.05
16983,100.52,239.42
16985,85.02,222.17
16986,85.03,221.07
16987,84.85,241.28
16988,85.35,214.39
16989,85,215.76
16990,85.12,218.55
16991,84.95,220.18
16992,85.22,232.67
16993,84.63,205.11
17000,86.63,234.08
17001,85.28,217.72
17002,85.8,236.04
17003,86.17,246.89
17004,85.47,216.81
17005,86.13,NA
17006,86.4,NA
17007,86.27,220.98
17008,85.77,219.83
17009,85.53,225.02
17010,86.45,222.38
17011,86.4,227.66
17012,105.25,226.82
17014,85.83,228.85
17016,87.37,230.03
17017,85.98,222.97
17019,85.75,242.19
17020,85.53,216.76
17021,86.15,228.87
17022,100.03,221.37
17024,86.35,212.5
17025,86.15,223.13
17026,108.08,NA
17027,86.07,NA
17028,86.53,224.82
17029,85.3,238.05
17030,85.85,216.62
17032,86.38,225.84
17033,86.22,250.58
17034,86.15,246.03
17035,86.15,215.46
17036,85.87,225.41
17037,86.82,217.7
17038,85.83,238.26
17039,85.37,240.37
17040,85.35,231.38
17041,85.83,230.47
17043,85.87,227.26
17045,86.72,238.71
17046,86.57,221.7
17047,85.88,226.54
17048,86.23,219.52
17049,86.17,231.49
17050,86.27,229
17051,86.37,234.18
17052,85.43,228.99
17053,85.9,213.43
17054,85.88,237.82
17055,85.3,221.66
17056,86.27,215.38
17057,86.2,247.93
17058,81.87,224.87
17059,86.53,246.72
17061,85.97,227.51
17062,86.6,220.04
17063,86.2,222.95
17064,86.32,218.08
17066,85.47,200.88
17067,86.02,207.14
17068,86.52,223.51
17069,86.88,220.39
17070,85.55,216.54
17071,86.67,232.67
17072,86.4,235.47
17073,86.77,214.44
17074,86.3,212.56
17075,85.92,235.47
17076,86.42,232.68
17077,85.73,220.68
17078,86.35,245.28
17079,86.12,227.75
17080,86.6,240.76
17081,86.07,234.8
17082,86.22,227.28
17083,86.18,233.75
17084,86.63,245.19
17085,85.98,222.88
17086,86.38,216
17087,85.2,213.05
17089,86.47,234.38
17090,85.42,234.42
17091,106.13,218.85
17093,86.77,219.98
17094,85.47,NA
17095,86.6,237.34
17097,86.33,NA
17098,86.48,NA
17099,86.52,216.02
17100,86.42,246.6
17101,85.5,218.39
17103,85.4,215.43
17104,86.48,221.04
17105,85.95,216.05
17106,86.05,252.62
17108,85.42,220.36
17109,85.7,223.01
17110,88.88,238.89
17111,100.6,238.03
17113,86.55,234.77
17114,106.03,232.68
17117,86.2,218.96
17118,85.6,239.94
17119,85.67,229.43
17120,85.73,237.75
17121,85.6,223.7
17122,85.63,214.11
17125,86.5,NA
17126,87.3,NA
17127,86.15,226.59
17128,85.62,214.37
17129,86.32,225.99
17130,101.15,220.86
17131,86.03,235.88
17132,86.63,222.12
17133,100.67,215.72
17134,86.17,247.69
17137,86.95,224.74
17138,100.42,228.13
17139,85.48,215.03
17140,85.35,211.7
17141,86.02,231.77
17142,86.18,219.31
17143,85.95,230.47
17144,86.07,225.62
17145,86.28,216.44
17146,86.25,227.43
17147,100.13,218.95
17148,86.63,236.7
17149,85.72,225.47
17151,86.02,219.76
17152,86.43,222.31
17153,85.72,221.28
17154,86.4,242.88
17155,85.83,258.11
17156,86.68,241.02
17157,85.88,233.18
17158,85.82,221.21
17160,85.8,229.45
17161,86.47,219.06
17162,86.08,219.81
17163,86.2,227.62
17164,86.13,237.53
17165,86.13,228.23
17166,85.72,258.14
17168,86.3,208.58
17169,86.58,254.6
17170,86.37,262.53
17171,85.38,230.5
17172,101.15,231.01
17173,87.1,230.95
17176,86.72,242.78
17177,86.68,222.75
17179,86.18,237.27
17181,85.78,236.46
17182,85.68,226.51
17183,86.2,224.99
17184,85.97,232.84
17185,86.12,220.89
17187,85.5,254.67
17188,86.05,235.77
17189,86.02,221.87
17190,86.27,235.73
17191,86.23,236.76
17192,85.33,238.72
17193,85.85,224.05
17194,85.8,246.03
17195,86.4,236.78
17196,85.65,251.33
17197,85.4,229.53
